%global
        time = "1989-01-01/1"

%climate
        id = 0

%attributes
        elevation = "288"
        latitude = "42.41"
        longitude = "-85.372"
        wind speed = "3.3"
        annual precipitation = "934.7"
        temperature average = "9.4"
        temperature amplitude = "68.8"


%data
 prec	 tavg	 tmax	 tmin	 grad	 wind
0	18.65	26.1	11.2	316.31	1.04
0	19.95	27.9	12	303.7	1.97
0	21.2	28.7	13.7	265.76	3
0	24.25	30.9	17.6	307.93	3.62
0	25.15	31.7	18.6	276.36	3.38
1.27	25	28.6	21.4	216.95	2.25
0	24.15	28.6	19.7	229.61	1.75
0	23.8	27.4	20.2	147.37	2.56
0	22.75	28.7	16.8	284.65	1.92
7.62	24.9	30.2	19.6	195.07	2.92
0	25.55	30.4	20.7	294.08	1.59
0	25.3	32.7	17.9	294.41	2.2
0	26.25	31.4	21.1	315.83	3.1
0	25.2	31.4	19	308.85	2.66
0	22.25	28.2	16.3	152.97	2.13
0	24.85	31	18.7	297.49	2.35
0	24.1	32.6	15.6	293.42	2.73
0	26.8	35.5	18.1	275.14	3.8
0	28.3	36.7	19.9	303.85	2.15
0	28.15	32	24.3	180.58	3.56
0	23.4	28.7	18.1	288.49	2.93
0	19.15	25.5	12.8	270.56	2.92
0	18.9	27.5	10.3	306.25	2.44
0	21.8	27.9	15.7	247.82	2.99
0	18.9	24	13.8	289.45	2.51
0	19.8	28.5	11.1	275.52	3.44
8.89	20.3	24.9	15.7	69.74	2.48
0	19.4	23	15.8	239.45	3.11
0	16.35	23.3	9.4	253.28	1.46
7.62	20	24.9	15.1	152.78	3.16
0	21.85	27.6	16.1	271.06	2.41
0	17.75	22.4	13.1	89.77	2.7
4.13	23.45	27.9	19	190.77	4.79
0	18.55	22.1	15	215.4	2.74
0	16.6	25.3	7.9	363.79	1.81
0	25.55	36.8	14.3	198.9583333	3.36
0	27.91	38.6	17.22	287.9629629	3.58
0	18.7	22.3	15.1	113.87	1.57
3.81	18.6	21.3	15.9	94.68	2.74
0	18.65	25.6	11.7	296.69	2.16
0	18.35	26.9	9.8	279.73	1.85
0	19.3	27.9	10.7	247.81	1.45
6.03	18.75	21.7	15.8	61.78	2.19
0	20.9	24	17.8	102.4	3.55
1.52	20.95	23.7	18.2	116.42	1.87
0	22.65	26.6	18.7	193.06	2.04
0	22.2	29.2	15.2	249.77	2.1
0	25.5	31.9	19.1	247.31	2.95
0	17.35	23.5	11.2	271.15	3.16
0	14.95	22.2	7.7	276.62	2.99
0	18.25	27.2	9.3	281.41	2.22
0	20.15	29.6	10.7	265.73	2.02
0	21.4	32.7	10.1	273.62	1.4
0	21.85	31.4	12.3	241.45	1.23
0	22.4	33.5	11.3	262.9	2.12
0	22.65	33.5	11.8	271.45	1.75
0	22.25	26.3	18.2	77.41	2.78
0	19.4	27.3	11.5	268.45	2.08
0	18.8	28.7	8.9	198.57	2.98
0	17.55	21.7	13.4	184.25	3.7
0	16.7	21	12.4	119.12	3.94
0	16.5	25.6	7.4	236.2	2.07
1.27	20.45	29.9	11	165.52	3.74
1.59	18.4	22.4	14.4	212.84	3.86
0	14.05	19.8	8.3	208.26	3.2
0	12.55	19.6	5.5	196.74	2.46
0	13.95	20	7.9	234.7	3.41
0	13.8	22.7	4.9	253.58	1.71
0	15.1	25	5.2	240.89	1.68
0	16.85	27.1	6.6	236.43	2.88
0	17.35	22.6	12.1	167.63	3.55
0	10.65	16.8	4.5	242.19	2.81
0	10.2	20.3	0.1	234.92	2.75
0	17.15	25.2	9.1	229.82	4.76
3.18	14	20.3	7.7	238.19	2.73
0	14.15	25.1	3.2	232.19	2.63
0	20.3	30.1	10.5	220.63	4.44
0	24.1	29.4	18.8	165.94	2.63
24.13	21.15	25.3	17	115.49	2.68
15.24	14.45	18.6	10.3	32.2	4.74
0	12.9	19	6.8	205.6	4.54
0	11.7	15.8	7.6	205.13	2.59
0	9.4	13.3	5.5	64.82	2.88
9.84	5	9.2	0.8	45.74	2.63
0	7	11.5	2.5	99.14	2.42
0	8.5	16	1	160.92	3.05
0	9	13.6	4.4	209.19	2.54
0	8.45	16	0.9	194.64	4.33
1.27	12	15.2	8.8	23.43	4.08
0	14.9	18.4	11.4	50.19	1.79
0	18.75	23	14.5	136.6	3.13
0	11.05	19	3.1	193.86	1.76
0	12	20.9	3.1	167.49	3.91
5.08	12.5	18	7	24.85	4.56
0	6.5	13.5	-0.5	191.51	2.14
0	13.6	22	5.2	172.9	4.56
1.59	17.15	22.7	11.6	82.23	4.2
0	8.7	12.1	5.3	96.12	3.09
0	5.6	12	-0.8	124.62	1.21
0	7.3	13.3	1.3	132.64	3.02
0	5.8	10.7	0.9	93.56	2.92
0	8.55	17.1	0	156.21	4.41
0	10.2	15.7	4.7	31.54	5.96
0	4.7	7.2	2.2	55.05	6.45
0	3.65	8.4	-1.1	126.7	2.9
0	8.5	15.6	1.4	160.41	4.98
0	9.45	13.5	5.4	159.75	3.78
0	5.1	13.4	-3.2	160.08	2.78
0	14.55	23.9	5.2	153.47	2.46
0	16.25	24.8	7.7	118.52	2.66
0	17.85	23.3	12.4	137.65	4.85
0	14.8	19.5	10.1	147.49	1.81
6.35	13.15	21.9	4.4	79.5	3.95
7.62	11	19.7	2.3	33.44	5.18
0	1.05	3.4	-1.3	51.59	4.33
0	5.9	15.3	-3.5	145.57	3.41
0	11.6	16.1	7.1	114.63	4.44
0	5.9	11.3	0.5	143.24	3.27
0	4.25	12.6	-4.1	138.96	1.52
0	9.1	18.9	-0.7	126.08	3.38
0	16.75	22.3	11.2	125.21	5.55
0	13.95	20.1	7.8	82.36	3.86
3.49	4.2	8.1	0.3	129.14	3.48
0	6.65	12.7	0.6	84.79	2.64
0	9.5	19.2	-0.2	102.32	2.62
0	9.8	16.9	2.7	123.6	3.97
0	3.35	8.6	-1.9	126.02	3.36
0	3.4	7.4	-0.6	128.63	3.29
0	2.05	7.9	-3.8	116.7	1.73
0	7.85	16.1	-0.4	109.55	3.68
8.89	11.3	13.5	9.1	15.04	4.76
0	7.15	9.8	4.5	14	3
0	6.5	9	4	31.27	2.78
0	11.7	15	8.4	53.52	2.82
2.54	11.95	19.4	4.5	55.97	5.38
0	8.9	16.4	1.4	25.3	4.48
0	1.15	7.2	-4.9	62.99	1.43
0	5.1	8.4	1.8	76.57	2.8
0	4.95	7.6	2.3	87.41	3.73
0	2.2	7.1	-2.7	101.14	3.1
0	0.95	3.8	-1.9	92.51	3.21
0	-1.3	2.3	-4.9	71.66	1.7
0	-0.8	4.5	-6.1	89.09	4.64
0	6.25	10.1	2.4	61.11	4.68
2.54	10.8	13.2	8.4	32.42	5.46
4.76	10.5	13.5	7.5	30.14	2.13
29.53	7.15	14.6	-0.3	6.51	4.16
0	0.9	3.5	-1.7	93.65	2.4
0	0.5	3.8	-2.8	62.7	3.78
0	3.1	8.7	-2.5	99.8	3.1
0	6.7	12.3	1.1	89.44	3.46
0	5	9.4	0.6	69.21	4.14
0	-1.3	3.7	-6.3	98.95	1.6
1.27	-0.15	1.3	-1.6	14.08	1.14
0	0.3	3.9	-3.3	52.08	2.85
8.89	0.25	1.2	-0.7	12.89	3.8
6.35	2.3	5	-0.4	11.33	4
6.35	-1.65	1.5	-4.8	23.91	4.2
0	-7.25	-3.6	-10.9	53.47	1.52
0	-8.8	-2.6	-15	100.26	1.69
0	-2.9	3.9	-9.7	82.21	3.48
1.59	-2.2	3.3	-7.7	46.89	6.46
0	-9.3	-7.2	-11.4	76.4	3.99
1.27	-9	-7.2	-10.8	45.3	2.98
0	-10.1	-8.3	-11.9	60.35	3.23
0	-11.35	-4.3	-18.4	93.46	1.92
0	-7.2	-4.4	-10	91.05	4.94
0	-1.2	2.9	-5.3	35.49	6.02
0	-6.4	-3.7	-9.1	60.41	2.65
0	-8.2	-3.6	-12.8	31.7	5.28
0	-0.15	5.3	-5.6	48.54	5.44
0	1.65	5.9	-2.6	91.52	2.63
0	-1.65	3.3	-6.6	74.75	3.08
0	2.3	9.1	-4.5	84.44	3.22
0	9.65	14.5	4.8	38.15	5.32
1.91	5.5	12.5	-1.5	11.71	4.34
1.59	-1.2	0.3	-2.7	30.82	5.25
0	-3.65	-1.5	-5.8	61.61	3.2
0	-1.4	2.4	-5.2	88.04	5.05
0	-3.5	1.4	-8.4	37.13	3.42
0	-1.4	7.1	-9.9	92.78	5.98
3.18	2.7	4	1.4	24.28	2.92
6.99	4.45	6.5	2.4	23.88	6.74
0	2.4	5.7	-0.9	25	5.96
0	-2.4	-0.1	-4.7	67.19	4.17
1.27	-6.05	-2.1	-10	75.55	3.95
0	-9.95	-4.2	-15.7	75.72	2.25
0	-2.55	1.3	-6.4	63.95	4.96
0	-2.4	3.7	-8.5	110.41	5.89
0	-11.3	-7.8	-14.8	62.65	4.56
0	-5.55	-0.9	-10.2	28.14	4.35
1.91	-5.95	-1.5	-10.4	54.16	1.95
1.27	-7.55	-4	-11.1	124.52	5.33
0	-11.3	-9.5	-13.1	107.09	3.06
0.64	-12.7	-9.2	-16.2	54.67	2.94
0	-6.3	-2.9	-9.7	49.88	5.18
0	-10.55	-7.6	-13.5	90.02	3.6
0	-10.5	-4	-17	89.84	4.2
0	-11.15	-6.5	-15.8	135.7	4.14
0	-13.35	-6	-20.7	140.41	2.26
0	-7.9	3.4	-19.2	139.56	0.85
0	-9.5	-2.2	-16.8	79.39	3.22
1.27	-4.55	-2.5	-6.6	34.22	3.24
0	-4.6	-1.6	-7.6	108.61	5.19
0	-4.45	-1.9	-7	76.09	4.14
0	-9.25	-1.9	-16.6	112.54	3.45
0.95	-2.7	1	-6.4	44.2	4.14
0.64	-2.3	-0.8	-3.8	61.55	4.14
0	-6.35	-0.8	-11.9	148.85	5.42
0	-8.45	-1.6	-15.3	95.62	2.95
0	-1	2.5	-4.5	125.05	3.25
0	-7	0.5	-14.5	154.55	3.84
0	1.95	6.8	-2.9	144.6	3.71
0	0.9	4.4	-2.6	81.05	4.3
0	-2.6	1	-6.2	107.05	3.59
0	-7.65	-1.5	-13.8	144.85	2.58
0	-3.85	-2.8	-4.9	22.88	4.19
0	-2.95	-1.2	-4.7	90.5	3.23
0	-3.25	1.1	-7.6	101.45	4.8
0	0.15	5.2	-4.9	139.79	4.39
0	-5.6	0.3	-11.5	141.23	3.13
1.52	-3.55	-1.4	-5.7	60.43	5.7
0	-4.35	-2	-6.7	85.71	3.3
0	-2.05	0.1	-4.2	77.24	3.71
0	-1.55	7.4	-10.5	164.01	4.13
0	6.95	10.2	3.7	122.71	5.3
0	11.9	17.2	6.6	111.56	3.97
8.89	10.65	12.7	8.6	15.17	4.47
0	12.55	19.1	6	77.88	3.09
9.21	14.65	16.9	12.4	37.07	7.1
2.22	8.9	13.3	4.5	66.06	5.88
0	5.5	11.3	-0.3	197.8	1.96
0	8.05	15.4	0.7	172.54	5.52
1.27	7.45	12.8	2.1	48.17	6.72
0	2.15	6	-1.7	132.51	3.86
0	0.25	7.7	-7.2	192.04	1.49
0	3.45	12	-5.1	179.79	3.46
0	7.2	18.2	-3.8	206.14	1.08
0	10.3	19.2	1.4	203.01	2.83
0	16.75	23.8	9.7	177.18	5.08
0	17.95	24.6	11.3	191.89	5.54
0.32	10.45	21.9	-1	42.96	5.96
0	-2.85	-0.5	-5.2	50.02	2.03
0	-3.25	-0.1	-6.4	108.23	3.31
0	-0.3	5.6	-6.2	223.6	1.99
2.54	1.2	5.5	-3.1	64.88	3.65
0	6.5	12.1	0.9	178.17	3.83
9.53	10.5	16.3	4.7	156.04	3.84
0	3.95	10.4	-2.5	104.09	4.24
0	-2.3	1.7	-6.3	229.43	3.32
0	-0.5	6.4	-7.4	205.12	3.81
6.03	2.45	4.9	0	31.11	3.45
9.21	6.5	9.1	3.9	27.25	4.27
0	8.6	11.8	5.4	74.01	1.56
0	9.65	13.5	5.8	85.1	1.23
0	10.1	19.3	0.9	230.75	1.86
1.27	14.5	21.5	7.5	190.56	5.13
0	13.9	17.6	10.2	254.27	6.16
0	9.6	16.3	2.9	254.38	4.9
5.08	8.25	13.1	3.4	257.61	3.85
2.22	4.95	9.2	0.7	106.77	3.45
0	2.55	4.5	0.6	80.27	3.43
0	3.5	10.7	-3.7	276.89	2.5
0	5.3	15.3	-4.7	277.9	1.65
0	9.8	17.3	2.3	134.26	2.35
2.22	9.25	12.7	5.8	88.95	1.38
0	11.4	15	7.8	99.51	2.9
0	4	9	-1	106.75	4.76
0	3.35	11.5	-4.8	189.05	3.92
0	9.8	13.3	6.3	220.09	4.94
13.34	4.7	9	0.4	32.66	4.88
2.54	0.85	4.3	-2.6	270.69	4.71
0	3.05	9	-2.9	259.3	4.78
0	1.2	5.2	-2.8	184.4	1.92
5.08	1.7	4	-0.6	35.73	2.81
0	3.5	8.2	-1.2	274.19	2.45
0	4.95	13.1	-3.2	210.43	3.22
0	13.05	22.2	3.9	295.25	4.66
0	17.4	22.6	12.2	275.37	3.28
0	11.7	18.4	5	168.38	3.74
0	7.55	11.3	3.8	132.23	4.04
3.18	9.25	15.8	2.7	224.48	1.58
8.89	10.1	12.3	7.9	52.07	3.01
51.44	10.5	13	8	32.77	3.92
4.13	7.8	11.6	4	37.68	4.37
0	9.25	16	2.5	325.27	2.36
0	7.65	14.2	1.1	143.44	1.52
0	11.35	16.8	5.9	323.85	3.54
0	9.1	15.7	2.5	334.49	3.04
0	9.45	18.4	0.5	330.77	2.34
0	8.7	17.3	0.1	333.99	2.27
0	10.75	19.9	1.6	323.03	1.22
0	12.05	19.9	4.2	324.77	2.58
0	12.65	20.5	4.8	307.09	2.1
14.92	12.35	16.7	8	90.14	3.31
0	13.65	21	6.3	331.78	1.16
0	14.45	22.2	6.7	332.6	3
0	19	25.7	12.3	234.67	4.09
0	20.95	27.3	14.6	278.18	3.01
0	22.05	28.5	15.6	296.76	4.34
0	22.3	27	17.6	221.5	3.88
0	23.9	28.5	19.3	180.68	4.45
0	20.5	25.3	15.7	96.11	3.93
35.56	12.1	17.3	6.9	311.16	3.24
0	14.95	19.1	10.8	86.39	4.68
3.49	22.2	26.6	17.8	106.9	4.7
11.43	14.85	20.2	9.5	239.99	5.68
0	8.6	12.9	4.3	264.36	4.26
0	10.2	17	3.4	349.81	2.64
10.16	9.65	12	7.3	49.2	2.6
0.64	13.95	20.6	7.3	189.09	3.52
50.8	14.65	20.2	9.1	24.51	5.99
8.89	7.65	9.8	5.5	59.3	4.57
0	11.5	16.4	6.6	190.83	1.45
0	11.55	17.9	5.2	230.64	1.65
0.95	14.2	18.5	9.9	141.29	3.36
0	19.1	23.7	14.5	235.53	2.71
0	18.75	24.3	13.2	336.24	4.21
0	15.15	19.9	10.4	368.7	3.73
0	14.5	22.8	6.2	254.48	0.86
16.51	15.3	18.1	12.5	47.31	3.96
38.74	12.45	15.5	9.4	82.02	3.95
0	13.7	21.3	6.1	332.84	1.77
0	17.05	23	11.1	219.14	4.13
0	21.85	26.2	17.5	161.47	2.4
3.81	22.3	29.1	15.5	277.95	2.9
0.64	20.05	26	14.1	264.11	3.93
0	11.2	16	6.4	211.64	1.56
0	13	18.8	7.2	198.55	1.16
0	13.4	16.2	10.6	80.64	4.13
0	13.55	20.8	6.3	362.43	2.52
0.64	15.45	24.4	6.5	342.97	2.9
0	22.7	29.6	15.8	344.77	3.6
0	24.7	30.2	19.2	363.08	3.96
0	24.8	31.4	18.2	327.46	4.69
1.27	25	28.3	21.7	144.42	3.18
20.32	18.2	23.2	13.2	75.93	2.78
0	21.5	24.7	18.3	169.3	2.14
1.59	23.85	27.8	19.9	182.47	5.12
0	19.95	23.6	16.3	257.34	3.59
0	18.68	23.87	13.49	230.2083333	3.98
0	16.705	20.8	12.61	274.6527777	2.26
0	17.265	22.3	12.23	228.9351851	1.71
0	18.835	25.55	12.12	340.7407406	2.3
0	19.24	24.61	13.87	117.3611111	4.69
8.89	23.3	25	21.6	275.9259258	4.97
0	20.3	22.7	17.9	248.85	4
0	19.3	26.1	12.5	309.94	1.68
18.42	21.55	24.9	18.2	147.54	2.7
3.18	22.15	26.3	18	283.47	2.59
3.81	20.5	25.1	15.9	190.33	3.12
0	18.35	22.2	14.5	340.09	2.37
5.08	15.45	21.5	9.4	182.97	2.03
0	17.85	21.2	14.5	352.65	3
0	16.85	23.8	9.9	334.48	2.22
0	19.35	26.4	12.3	335.02	2.93
0	22.15	28.6	15.7	235.71	2.57
3.81	22	24.8	19.2	191.1	2.34
10.16	21.8	29	14.6	316.13	0.65
0	23.85	30.5	17.2	319.56	2.02
1.27	20.3	24.6	16	192.45	2.38
0	17.75	23.6	11.9	346.19	2.09
3.81	16.35	20.2	12.5	98.97	2.82
13.97	21.5	26.7	16.3	141.8	3.56
7.3	21.55	26	17.1	157.62	1.86
0	20.3	25.3	15.3	319.7916666	2.71
0	18.8	25	12.6	271.56	2.35
0	19.75	27.5	12	322.88	2.19
0	22.6	27	18.2	328.87	3.58
0	19.7	24.2	15.2	261.21	3.26
0	20.3	25.7	14.9	297.31	2.64
0	21	27.2	14.8	288.08	3.15
0	17.1	23.3	10.9	324.08	2.41
0	17.75	22.9	12.6	67.63	2.35
0.32	14.9	23.1	6.7	52.58	2.91
0	17.5	21.8	13.2	49.73	3.29
0	17.05	21.6	12.5	42.73	2.08
0	18	24.5	11.5	38.51	1.61
0	18.5	26.5	10.5	42.71	1.05
0	18.35	26.8	9.9	51.37	1.82
0	21.2	28.2	14.2	45.5	2.17
0	22.45	28.8	16.1	43.95	2.51
0	21.75	27.6	15.9	82.05	1.26
0	21.2	25.8	16.6	176.49	2.66
0	20.85	22.8	18.9	68.42	2.18
38.1	21.65	25.8	17.5	205.64	2.87
24.13	21.9	25.4	18.4	207.73	2.33
12.7	22.55	27.3	17.8	237.05	3.23
0	17.4	22.5	12.3	329.02	2.38
0	17.45	24.5	10.4	291.7	1.28
30.48	19.3	24.7	13.9	226.56	2.87
5.08	21.95	28.1	15.8	170.76	3.05
0	23.1	26.9	19.3	303.55	3.62
0	22.7	26.5	18.9	216.44	3.12
0	24.3	27.7	20.9	253.01	2.94
0	20.2	25.3	15.1	282.72	2.68
0	19.8	24.9	14.7	297.14	2.1
0	19.65	28.2	11.1	324.03	1.06
1.27	19	25.2	12.8	185.73	1.69
0	22.15	28	16.3	258.59	1.7
0	24.55	29.8	19.3	253.31	3.99
0	19.45	24.3	14.6	314.68	2.8
8.89	16.75	19	14.5	36.94	3.08
0	19.15	23.3	15	228.4722221	3.2
0	15	20.6	9.4	297.09	2.29
0	14.6	21.1	8.1	310.39	2.42
0	15.45	23	7.9	287.9	2.76
17.78	20.5	27.7	13.3	228.58	2.68
19.05	20.95	26.9	15	220.12	2.24
0	21.1	26.5	15.7	227.97	1.72
0	19.45	27.6	11.3	269.73	1.17
6.35	21.6	25.9	17.3	164.43	1.75
0	20.45	24.9	16	202.93	2.12
0	21	25.5	16.5	162.43	2.72
0	22.85	27.4	18.3	129.24	2.3
0	23.05	27.7	18.4	236.9	2.88
0	23.85	29.1	18.6	266.47	2.54
0	24.35	32.1	16.6	258.92	1.56
0	24	28	20	179.2	1.41
0	22.2	27	17.4	155.8	2.41
0	17.3	22.3	12.3	121.16	4.12
0	13.45	19	7.9	285.4	3.76
0	14.45	22.8	6.1	284.56	2.84
0	19.9	28.5	11.3	228.58	3.78
0	22.5	25.7	19.3	96.41	2.07
0	23.5	27.7	19.3	158.1	3
43.18	21.35	24	18.7	28.9	2.56
0	22.45	27.2	17.7	82.27	4.23
20.96	18.45	22.5	14.4	165.02	4.1
0	14.75	22.9	6.6	252.92	2.18
14.29	15.5	18.2	12.8	81	2.66
0	12.5	15.9	9.1	186.98	4.22
0	10.85	17.4	4.3	247.53	2.64
0	15.35	21.7	9	243.26	3.38
0	16.8	26.2	7.4	239.27	2.34
0	21.45	27.5	15.4	217.16	4.66
6.03	16.9	22.9	10.9	29.76	3.67
0	10.35	13.3	7.4	121.77	3.29
14.29	10.4	16.2	4.6	92.82	3.2
10.16	16.8	21.8	11.8	53.05	3.39
0	11.45	14.5	8.4	225.46	2.77
0	7.7	10.7	4.7	72.09	2.29
0	9.5	17.5	1.5	214.76	2.71
0	13.9	20.4	7.4	214	3.52
0	8.55	15.9	1.2	225.6	1.65
0	12.3	20.5	4.1	218.59	3.54
0	15.55	22.6	8.5	192.13	3.56
0	18.35	24.6	12.1	202.22	4.71
0	21.05	25.2	16.9	112.88	3.75
4.45	15.05	21.5	8.6	144.71	1.54
21.59	13.85	18.9	8.8	136.93	3.31
2.54	9.8	11.5	8.1	26.51	2.93
1.91	6.7	9.3	4.1	89.43	3.68
2.54	3.55	6.6	0.5	152.04	4.61
0	3.7	7.4	0	141.58	2.98
0	6.95	12.3	1.6	156.23	3.42
0	9.65	14.7	4.6	197.22	3.7
0	12.7	18.5	6.9	195.3	2.85
0	9.9	20.4	-0.6	191.19	3.2
0	16.3	23.3	9.3	165.71	4.5
2.54	16.9	21.5	12.3	125.15	3.73
2.54	15.65	21.2	10.1	91.7	1.74
0	11.75	14.1	9.4	75.55	1.39
0	11.6	16	7.2	86.51	1.6
0	10.3	18.2	2.4	164.57	2.96
0	13.1	21.8	4.4	167.8	1.76
0	16.05	22.5	9.6	168.09	4.36
0	14.35	20.6	8.1	156.75	2.77
0	13.2	20.7	5.7	148.8	2.94
12.7	13.9	17.7	10.1	44.05	2.02
0	16.95	18.9	15	50.9	1.87
0	15.7	18.8	12.6	49.52	1.78
1.59	18.3	23.2	13.4	101.42	3.28
0	17.55	21.7	13.4	127.7	3.41
0	9.25	14	4.5	159.84	3.84
0	5.95	13.5	-1.6	161.52	2.52
0	7.25	16.6	-2.1	157.5	2.06
0	9.4	18.6	0.2	142.6	2.31
0	13.15	19.6	6.7	126.39	3.54
0	15.45	18.9	12	65.1	2.86
0	9.3	14.8	3.8	144.45	3.83
0	6.05	10.4	1.7	107.45	3.09
0	7.8	14.8	0.8	136.82	2.44
0	7.6	11.7	3.5	74.75	5.01
7.62	11.4	16.2	6.6	43.21	3.42
0	8.25	13.2	3.3	120.79	2.27
24.76	7.75	9.9	5.6	10.11	4.2
0	6.05	7.7	4.4	46.44	4.11
0	4.15	7.1	1.2	60.37	2.12
0	4.15	6.3	2	20.51	2.72
18.5	2.8	5.7	-0.1	17.74	4.26
3.8	0.5	2.4	-1.4	19.73	5.71
2	0.95	3.3	-1.4	83.47	4.16
5.6	2.5	5.6	-0.6	17.51	5.71
3.81	-0.05	2	-2.1	47.76	4.08
0.76	-2.65	-0.9	-4.4	68.21	4.06
0.76	-0.4	3.6	-4.4	77.29	4.89
7.36	-1.6	2.1	-5.3	44.03	5.88
6.6	-4.8	-2.4	-7.2	63.41	4.54
0	-4.85	-2.2	-7.5	86.26	3.14
0	-5.05	-1.5	-8.6	77.89	2.7
0	-3.7	2.7	-10.1	111.53	2.54
2.54	-0.8	3.7	-5.3	41.37	3
11.43	4.55	7.1	2	30.72	1.48
0	3.3	5.9	0.7	35.8	2.76
1.27	0.8	2.5	-0.9	10.58	2.28
6.99	0.1	2.2	-2	28.9	1.65
0.64	0.05	2.4	-2.3	46.93	2.23
0	-2	0.1	-4.1	76.41	2.74
0	-4.85	-1.1	-8.6	110.43	2.7
0	-5.45	1.5	-12.4	105.92	1.98
0	-2.7	0.4	-5.8	44.18	4.87
0	-4.2	1.6	-10	52.9	5
0	-9.1	-7.1	-11.1	43.18	3.95
0	-8.25	-5.9	-10.6	32.79	2.58
0	-4.25	-2	-6.5	52.77	3.74
0	-6.45	-4.4	-8.5	82.03	2.6
0	-2.8	0.7	-6.3	21.47	3.18
6.35	-4.35	-0.5	-8.2	14.33	5.88
1.27	-6.9	-4.3	-9.5	81.66	4.72
4.06	-14.2	-7.6	-20.8	24.92	3
0	-5.5	-1.6	-9.4	79.82	2
0	-6.2	-4.4	-8	47.53	3.02
5.08	-0.85	3.3	-5	21.84	3.92
3.81	-5.7	1	-12.4	17.79	6.04
1.02	-14.85	-12	-17.7	39.15	3.27
0.13	-11.1	-7.7	-14.5	47.38	1.55
0.76	-12.6	-7.4	-17.8	49.76	2.5
3.05	-11.95	-6.2	-17.7	66.76	5.54
0.76	-16.5	-10.4	-22.6	67.58	4.28
1.4	-12.65	-7.9	-17.4	41.85	4
0.76	-7.35	-5.4	-9.3	81.05	3.47
0.76	-10.65	-7.8	-13.5	62.96	1.44
0.25	-10.55	-6.4	-14.7	51.94	4.08
0.38	-9.35	-5.9	-12.8	50.21	3.01
0	-17	-8.8	-25.2	87.36	1.55
5.08	-10.65	-5.3	-16	26.94	2.42
0.64	-6.05	-3.2	-8.9	49.02	3.44
0.25	-5.8	-2.6	-9	97.45	2.6
0	-10.3	-4.2	-16.4	49.48	0.9
0	-12.1	-3	-21.2	77.17	2.94
0	-10.25	-4.2	-16.3	26.38	4.45
2.54	-4.35	-2.7	-6	53.81	4.96
0.25	-1	2.1	-4.1	31.88	5.27
0.38	-1.3	1.1	-3.7	70.86	3.28
0.25	-0.95	0.9	-2.8	24.34	2.9
0.25	-7.75	-2.2	-13.3	107.54	2.56
0.13	-11.15	-2.2	-20.1	103.72	3.88
0	-2.2	3.9	-8.3	110.79	5.26
0	-0.1	6.2	-6.4	97.92	2.84
0	-1.5	3.6	-6.6	45.86	1.14
0	-0.1	1	-1.2	23.5	2.73
0.25	-0.25	2.4	-2.9	30.14	4.21
1.27	1.3	2.5	0.1	20.32	4.54
0.38	0	1	-1	25.25	3.54
0	-1.75	-0.6	-2.9	30.19	2.69
0	-4.15	-1.8	-6.5	60.29	3.44
0	-5.1	-1.9	-8.3	68.47	3.5
0	-11.6	-4.2	-19	124.11	1.77
0	-7.65	-4.4	-10.9	66.06	2.69
0	-5.15	-0.3	-10	103.24	2.82
0	-1.2	1.6	-4	79.36	3.4
0	-2.05	0	-4.1	63.98	3.65
0	-5.2	-2.1	-8.3	91.56	3.15
0.88	-6.2	-2.4	-10	53.32	4.04
1.91	-4.5	-1.8	-7.2	77.14	5
0.13	-6.6	-3.2	-10	67.37	3
4.56	-1.95	3	-6.9	18.01	4.95
6.1	2.6	5.2	0	38.48	3.3
0	1.4	2.9	-0.1	63.77	4.43
1.02	-0.75	0.6	-2.1	88.93	3.98
1.02	-6.1	-1	-11.2	83.2	4.94
0	-9.15	-4.9	-13.4	60.86	4.05
0.88	-1.65	2.1	-5.4	42.28	2.72
0.88	-0.8	1	-2.6	24.41	3.45
0	-1.9	-0.4	-3.4	48.03	2.94
0	-3.65	1.3	-8.6	111.44	3.46
11.43	3.6	7.7	-0.5	37.68	4.49
33.6	4.45	10.2	-1.3	11.53	7.97
0	-4.65	-0.8	-8.5	101.12	5.7
0	-10.3	-4.5	-16.1	147.49	2.87
0	-3.2	2.1	-8.5	146.46	3.02
0	0.35	1.9	-1.2	40.68	1.93
4.45	0.75	2	-0.5	25.36	3
0	-2.75	-0.1	-5.4	68.68	2.23
0	-2.7	-0.5	-4.9	31.12	3.9
0	-8.1	-4.5	-11.7	124.85	4.36
0	-8.05	-4.4	-11.7	155.75	4.65
0	-1.1	3.9	-6.1	71.96	5.17
0	0.05	3.5	-3.4	146.44	4.26
0	-6.55	-3	-10.1	179.36	3.38
0.38	-7.65	-2.9	-12.4	83.72	3.46
0.13	-3.2	-0.5	-5.9	158.67	3.36
34.93	-2.55	1.1	-6.2	24.55	6.65
7.37	5.85	12.9	-1.2	31.74	9.02
0	0.7	3.3	-1.9	129.51	4.09
0.76	-2.6	1.3	-6.5	128.76	4.85
0.64	-7.45	-3.3	-11.6	200.3	3.77
0.88	-1.85	3.2	-6.9	183.23	4.2
0	0.85	2.4	-0.7	50.71	4.07
0.38	1.05	8.1	-6	200.31	1.31
0	-0.4	2.8	-3.6	70.58	2.76
1.27	-4.35	-0.3	-8.4	115.625	6.6
0	-3.3	-0.5	-6.1	97.33796293	4.79
0	0.3	3.8	-3.2	177.5462962	3.25
