"","year","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha"
"12152",2058,"2_62",2,6,2,"BC38-CR",0,0,3.152,49
"12153",2058,"2_63",2,6,3,"BC57-CR",0,0,3.176,58.6
"12154",2058,"2_64",2,6,4,"BC76-CR",0,0,3.199,67.9
"12155",2058,"2_65",2,6,5,"BC96-CR",0,0,3.217,77.4
"12156",2058,"3_1",3,1,NA,"CR",0,0,4.653,24.612
"12157",2058,"3_2",3,2,NA,"NT-CR",0,0,5.174,29.755
"12158",2058,"3_3",3,3,NA,"CC-CR",0,0,4.346,29.224
"12159",2058,"3_41",3,4,1,"RF05-CR",0,0,4.502,24.414
"12160",2058,"3_42",3,4,2,"RF15-CR",0,0,4.189,24.013
"12161",2058,"3_43",3,4,3,"RF25-CR",0,0,3.847,23.555
"12162",2058,"3_44",3,4,4,"RF35-CR",0,0,3.506,23.015
"12163",2058,"3_51",3,5,1,"RR50-CR",0,0,4.929,26.287
"12164",2058,"3_52",3,5,2,"RR25-CR",0,0,5.294,28.267
"12165",2058,"3_53",3,5,3,"RR00-CR",0,0,5.609,30.049
"12166",2058,"3_61",3,6,1,"BC19-CR",0,0,4.8,39
"12167",2058,"3_62",3,6,2,"BC38-CR",0,0,4.812,48.8
"12168",2058,"3_63",3,6,3,"BC57-CR",0,0,4.821,58.4
"12169",2058,"3_64",3,6,4,"BC76-CR",0,0,4.828,67.6
"12170",2058,"3_65",3,6,5,"BC96-CR",0,0,4.833,77.1
"12171",2058,"4_1",4,1,NA,"CR",0,0,4.013,23.991
"12172",2058,"4_2",4,2,NA,"NT-CR",0,0,4.496,29.526
"12173",2058,"4_3",4,3,NA,"CC-CR",0,0,3.589,29.032
"12174",2058,"4_41",4,4,1,"RF05-CR",0,0,3.891,23.802
"12175",2058,"4_42",4,4,2,"RF15-CR",0,0,3.651,23.436
"12176",2058,"4_43",4,4,3,"RF25-CR",0,0,3.433,22.985
"12177",2058,"4_44",4,4,4,"RF35-CR",0,0,3.241,22.468
"12178",2058,"4_51",4,5,1,"RR50-CR",0,0,4.211,25.407
"12179",2058,"4_52",4,5,2,"RR25-CR",0,0,4.698,27.001
"12180",2058,"4_53",4,5,3,"RR00-CR",0,0,4.951,28.419
"12181",2058,"4_61",4,6,1,"BC19-CR",0,0,3.947,39.2
"12182",2058,"4_62",4,6,2,"BC38-CR",0,0,3.969,49
"12183",2058,"4_63",4,6,3,"BC57-CR",0,0,3.988,58.6
"12184",2058,"4_64",4,6,4,"BC76-CR",0,0,4.004,67.8
"12185",2058,"4_65",4,6,5,"BC96-CR",0,0,4.016,77.3
"12186",2058,"5_1",5,1,NA,"CR",0,0,4.312,22.582
"12187",2058,"5_2",5,2,NA,"NT-CR",0,0,4.709,29.582
"12188",2058,"5_3",5,3,NA,"CC-CR",0,0,4.019,30.451
"12189",2058,"5_41",5,4,1,"RF05-CR",0,0,4.192,22.483
"12190",2058,"5_42",5,4,2,"RF15-CR",0,0,3.946,22.196
"12191",2058,"5_43",5,4,3,"RF25-CR",0,0,3.719,21.844
"12192",2058,"5_44",5,4,4,"RF35-CR",0,0,3.465,21.402
"12193",2058,"5_51",5,5,1,"RR50-CR",0,0,4.509,23.85
"12194",2058,"5_52",5,5,2,"RR25-CR",0,0,4.755,25.292
"12195",2058,"5_53",5,5,3,"RR00-CR",0,0,5.028,26.594
"12196",2058,"5_61",5,6,1,"BC19-CR",0,0,4.23,38.4
"12197",2058,"5_62",5,6,2,"BC38-CR",0,0,4.25,48.2
"12198",2058,"5_63",5,6,3,"BC57-CR",0,0,4.264,57.8
"12199",2058,"5_64",5,6,4,"BC76-CR",0,0,4.274,67
"12200",2058,"5_65",5,6,5,"BC96-CR",0,0,4.281,76.4
"12201",2059,"1_1",1,1,NA,"CR",8.146,0,0,27.777
"12202",2059,"1_2",1,2,NA,"NT-CR",7.865,0,0,31.515
"12203",2059,"1_3",1,3,NA,"CC-CR",5.604,0,0,30.379
"12204",2059,"1_41",1,4,1,"RF05-CR",7.94,0,0,27.543
"12205",2059,"1_42",1,4,2,"RF15-CR",7.543,0,0,27.029
"12206",2059,"1_43",1,4,3,"RF25-CR",7.039,0,0,26.47
"12207",2059,"1_44",1,4,4,"RF35-CR",6.525,0,0,25.836
"12208",2059,"1_51",1,5,1,"RR50-CR",8.249,0,0,29.642
"12209",2059,"1_52",1,5,2,"RR25-CR",8.385,0,0,32.159
"12210",2059,"1_53",1,5,3,"RR00-CR",8.532,0,0,34.576
"12211",2059,"1_61",1,6,1,"BC19-CR",8.223,0,0,39.2
"12212",2059,"1_62",1,6,2,"BC38-CR",8.244,0,0,49.1
"12213",2059,"1_63",1,6,3,"BC57-CR",8.266,0,0,58.8
"12214",2059,"1_64",1,6,4,"BC76-CR",8.286,0,0,68.2
"12215",2059,"1_65",1,6,5,"BC96-CR",8.305,0,0,77.8
"12216",2059,"2_1",2,1,NA,"CR",7.089,0,0,27.702
"12217",2059,"2_2",2,2,NA,"NT-CR",6.803,0,0,31.59
"12218",2059,"2_3",2,3,NA,"CC-CR",5.324,0,0,30.154
"12219",2059,"2_41",2,4,1,"RF05-CR",6.887,0,0,27.468
"12220",2059,"2_42",2,4,2,"RF15-CR",6.511,0,0,26.929
"12221",2059,"2_43",2,4,3,"RF25-CR",6.053,0,0,26.37
"12222",2059,"2_44",2,4,4,"RF35-CR",5.628,0,0,25.736
"12223",2059,"2_51",2,5,1,"RR50-CR",7.193,0,0,29.417
"12224",2059,"2_52",2,5,2,"RR25-CR",7.327,0,0,31.659
"12225",2059,"2_53",2,5,3,"RR00-CR",7.471,0,0,33.651
"12226",2059,"2_61",2,6,1,"BC19-CR",6.223,0,0,38.8
"12227",2059,"2_62",2,6,2,"BC38-CR",6.26,0,0,48.6
"12228",2059,"2_63",2,6,3,"BC57-CR",6.297,0,0,58.3
"12229",2059,"2_64",2,6,4,"BC76-CR",6.329,0,0,67.5
"12230",2059,"2_65",2,6,5,"BC96-CR",6.358,0,0,77
"12231",2059,"3_1",3,1,NA,"CR",8.379,0,0,24.524
"12232",2059,"3_2",3,2,NA,"NT-CR",8.245,0,0,29.651
"12233",2059,"3_3",3,3,NA,"CC-CR",5.255,0,0,29.189
"12234",2059,"3_41",3,4,1,"RF05-CR",8.154,0,0,24.322
"12235",2059,"3_42",3,4,2,"RF15-CR",7.693,0,0,23.917
"12236",2059,"3_43",3,4,3,"RF25-CR",7.213,0,0,23.427
"12237",2059,"3_44",3,4,4,"RF35-CR",6.712,0,0,22.877
"12238",2059,"3_51",3,5,1,"RR50-CR",8.635,0,0,26.21
"12239",2059,"3_52",3,5,2,"RR25-CR",8.9,0,0,28.208
"12240",2059,"3_53",3,5,3,"RR00-CR",9.14,0,0,30.105
"12241",2059,"3_61",3,6,1,"BC19-CR",8.916,0,0,38.8
"12242",2059,"3_62",3,6,2,"BC38-CR",8.931,0,0,48.5
"12243",2059,"3_63",3,6,3,"BC57-CR",8.943,0,0,58.1
"12244",2059,"3_64",3,6,4,"BC76-CR",8.953,0,0,67.4
"12245",2059,"3_65",3,6,5,"BC96-CR",8.961,0,0,76.8
"12246",2059,"4_1",4,1,NA,"CR",6.085,0,0,23.808
"12247",2059,"4_2",4,2,NA,"NT-CR",5.861,0,0,29.389
"12248",2059,"4_3",4,3,NA,"CC-CR",2.878,0,0,28.961
"12249",2059,"4_41",4,4,1,"RF05-CR",5.911,0,0,23.621
"12250",2059,"4_42",4,4,2,"RF15-CR",5.553,0,0,23.232
"12251",2059,"4_43",4,4,3,"RF25-CR",5.209,0,0,22.784
"12252",2059,"4_44",4,4,4,"RF35-CR",4.864,0,0,22.264
"12253",2059,"4_51",4,5,1,"RR50-CR",6.22,0,0,25.234
"12254",2059,"4_52",4,5,2,"RR25-CR",6.32,0,0,26.84
"12255",2059,"4_53",4,5,3,"RR00-CR",6.461,0,0,28.397
"12256",2059,"4_61",4,6,1,"BC19-CR",5.574,0,0,38.9
"12257",2059,"4_62",4,6,2,"BC38-CR",5.602,0,0,48.7
"12258",2059,"4_63",4,6,3,"BC57-CR",5.626,0,0,58.3
"12259",2059,"4_64",4,6,4,"BC76-CR",5.649,0,0,67.5
"12260",2059,"4_65",4,6,5,"BC96-CR",5.67,0,0,76.9
"12261",2059,"5_1",5,1,NA,"CR",3.608,0,0,22.36
"12262",2059,"5_2",5,2,NA,"NT-CR",3.404,0,0,29.48
"12263",2059,"5_3",5,3,NA,"CC-CR",1.386,0,0,30.62
"12264",2059,"5_41",5,4,1,"RF05-CR",3.459,0,0,22.212
"12265",2059,"5_42",5,4,2,"RF15-CR",3.104,0,0,21.949
"12266",2059,"5_43",5,4,3,"RF25-CR",2.722,0,0,21.571
"12267",2059,"5_44",5,4,4,"RF35-CR",2.365,0,0,21.15
"12268",2059,"5_51",5,5,1,"RR50-CR",3.692,0,0,23.602
"12269",2059,"5_52",5,5,2,"RR25-CR",3.775,0,0,25.071
"12270",2059,"5_53",5,5,3,"RR00-CR",3.874,0,0,26.474
"12271",2059,"5_61",5,6,1,"BC19-CR",0,0,0,38
"12272",2059,"5_62",5,6,2,"BC38-CR",0,0,0,47.8
"12273",2059,"5_63",5,6,3,"BC57-CR",0,0,0,57.3
"12274",2059,"5_64",5,6,4,"BC76-CR",0,0,0,66.5
"12275",2059,"5_65",5,6,5,"BC96-CR",0,0,0,75.9
"12276",2060,"1_1",1,1,NA,"CR",0,3.098,0,27.833
"12277",2060,"1_2",1,2,NA,"NT-CR",0,3.46,0,31.563
"12278",2060,"1_3",1,3,NA,"CC-CR",0,2.247,0,30.406
"12279",2060,"1_41",1,4,1,"RF05-CR",0,3.097,0,27.571
"12280",2060,"1_42",1,4,2,"RF15-CR",0,3.093,0,27.052
"12281",2060,"1_43",1,4,3,"RF25-CR",0,3.089,0,26.487
"12282",2060,"1_44",1,4,4,"RF35-CR",0,3.085,0,25.847
"12283",2060,"1_51",1,5,1,"RR50-CR",0,3.104,0,29.695
"12284",2060,"1_52",1,5,2,"RR25-CR",0,3.121,0,32.23
"12285",2060,"1_53",1,5,3,"RR00-CR",0,3.134,0,34.6
"12286",2060,"1_61",1,6,1,"BC19-CR",0,3.105,0,39.3
"12287",2060,"1_62",1,6,2,"BC38-CR",0,3.109,0,49.1
"12288",2060,"1_63",1,6,3,"BC57-CR",0,3.112,0,58.9
"12289",2060,"1_64",1,6,4,"BC76-CR",0,3.114,0,68.2
"12290",2060,"1_65",1,6,5,"BC96-CR",0,3.117,0,77.8
"12291",2060,"2_1",2,1,NA,"CR",0,3.119,0,27.758
"12292",2060,"2_2",2,2,NA,"NT-CR",0,3.368,0,31.663
"12293",2060,"2_3",2,3,NA,"CC-CR",0,2.798,0,30.206
"12294",2060,"2_41",2,4,1,"RF05-CR",0,3.118,0,27.521
"12295",2060,"2_42",2,4,2,"RF15-CR",0,3.114,0,27.002
"12296",2060,"2_43",2,4,3,"RF25-CR",0,3.11,0,26.412
"12297",2060,"2_44",2,4,4,"RF35-CR",0,3.106,0,25.772
"12298",2060,"2_51",2,5,1,"RR50-CR",0,3.125,0,29.495
"12299",2060,"2_52",2,5,2,"RR25-CR",0,3.142,0,31.78
"12300",2060,"2_53",2,5,3,"RR00-CR",0,3.155,0,33.7
"12301",2060,"2_61",2,6,1,"BC19-CR",0,3.155,0,39
"12302",2060,"2_62",2,6,2,"BC38-CR",0,3.164,0,48.8
"12303",2060,"2_63",2,6,3,"BC57-CR",0,3.172,0,58.4
"12304",2060,"2_64",2,6,4,"BC76-CR",0,3.179,0,67.7
"12305",2060,"2_65",2,6,5,"BC96-CR",0,3.186,0,77.1
"12306",2060,"3_1",3,1,NA,"CR",0,3.306,0,24.391
"12307",2060,"3_2",3,2,NA,"NT-CR",0,3.036,0,29.593
"12308",2060,"3_3",3,3,NA,"CC-CR",0,2.921,0,29.059
"12309",2060,"3_41",3,4,1,"RF05-CR",0,3.306,0,24.191
"12310",2060,"3_42",3,4,2,"RF15-CR",0,3.304,0,23.788
"12311",2060,"3_43",3,4,3,"RF25-CR",0,3.302,0,23.276
"12312",2060,"3_44",3,4,4,"RF35-CR",0,3.3,0,22.73
"12313",2060,"3_51",3,5,1,"RR50-CR",0,3.306,0,26.071
"12314",2060,"3_52",3,5,2,"RR25-CR",0,3.307,0,28.088
"12315",2060,"3_53",3,5,3,"RR00-CR",0,3.383,0,29.934
"12316",2060,"3_61",3,6,1,"BC19-CR",0,3.512,0,38.8
"12317",2060,"3_62",3,6,2,"BC38-CR",0,3.522,0,48.5
"12318",2060,"3_63",3,6,3,"BC57-CR",0,3.53,0,58.1
"12319",2060,"3_64",3,6,4,"BC76-CR",0,3.538,0,67.3
"12320",2060,"3_65",3,6,5,"BC96-CR",0,3.545,0,76.8
"12321",2060,"4_1",4,1,NA,"CR",0,1.988,0,23.79
"12322",2060,"4_2",4,2,NA,"NT-CR",0,1.935,0,29.349
"12323",2060,"4_3",4,3,NA,"CC-CR",0,2.238,0,28.837
"12324",2060,"4_41",4,4,1,"RF05-CR",0,1.987,0,23.602
"12325",2060,"4_42",4,4,2,"RF15-CR",0,1.985,0,23.233
"12326",2060,"4_43",4,4,3,"RF25-CR",0,1.984,0,22.76
"12327",2060,"4_44",4,4,4,"RF35-CR",0,1.98,0,22.24
"12328",2060,"4_51",4,5,1,"RR50-CR",0,1.989,0,25.218
"12329",2060,"4_52",4,5,2,"RR25-CR",0,1.992,0,26.794
"12330",2060,"4_53",4,5,3,"RR00-CR",0,2.008,0,28.309
"12331",2060,"4_61",4,6,1,"BC19-CR",0,2.035,0,39
"12332",2060,"4_62",4,6,2,"BC38-CR",0,2.044,0,48.8
"12333",2060,"4_63",4,6,3,"BC57-CR",0,2.052,0,58.4
"12334",2060,"4_64",4,6,4,"BC76-CR",0,2.059,0,67.6
"12335",2060,"4_65",4,6,5,"BC96-CR",0,2.066,0,77
"12336",2060,"5_1",5,1,NA,"CR",0,1.965,0,22.268
"12337",2060,"5_2",5,2,NA,"NT-CR",0,2.016,0,29.556
"12338",2060,"5_3",5,3,NA,"CC-CR",0,1.849,0,30.741
"12339",2060,"5_41",5,4,1,"RF05-CR",0,1.965,0,22.17
"12340",2060,"5_42",5,4,2,"RF15-CR",0,1.963,0,21.861
"12341",2060,"5_43",5,4,3,"RF25-CR",0,1.96,0,21.514
"12342",2060,"5_44",5,4,4,"RF35-CR",0,1.958,0,21.101
"12343",2060,"5_51",5,5,1,"RR50-CR",0,1.968,0,23.532
"12344",2060,"5_52",5,5,2,"RR25-CR",0,1.974,0,24.993
"12345",2060,"5_53",5,5,3,"RR00-CR",0,1.987,0,26.341
"12346",2060,"5_61",5,6,1,"BC19-CR",0,1.795,0,38.1
"12347",2060,"5_62",5,6,2,"BC38-CR",0,1.801,0,47.9
"12348",2060,"5_63",5,6,3,"BC57-CR",0,1.806,0,57.4
"12349",2060,"5_64",5,6,4,"BC76-CR",0,1.811,0,66.6
"12350",2060,"5_65",5,6,5,"BC96-CR",0,1.815,0,76
"12351",2061,"1_1",1,1,NA,"CR",0,0,3.933,27.891
"12352",2061,"1_2",1,2,NA,"NT-CR",0,0,4.233,31.671
"12353",2061,"1_3",1,3,NA,"CC-CR",0,0,3.628,30.379
"12354",2061,"1_41",1,4,1,"RF05-CR",0,0,3.858,27.652
"12355",2061,"1_42",1,4,2,"RF15-CR",0,0,3.712,27.111
"12356",2061,"1_43",1,4,3,"RF25-CR",0,0,3.532,26.549
"12357",2061,"1_44",1,4,4,"RF35-CR",0,0,3.306,25.904
"12358",2061,"1_51",1,5,1,"RR50-CR",0,0,4.081,29.776
"12359",2061,"1_52",1,5,2,"RR25-CR",0,0,4.281,32.316
"12360",2061,"1_53",1,5,3,"RR00-CR",0,0,4.481,34.704
"12361",2061,"1_61",1,6,1,"BC19-CR",0,0,4.111,39.4
"12362",2061,"1_62",1,6,2,"BC38-CR",0,0,4.14,49.3
"12363",2061,"1_63",1,6,3,"BC57-CR",0,0,4.157,59
"12364",2061,"1_64",1,6,4,"BC76-CR",0,0,4.167,68.3
"12365",2061,"1_65",1,6,5,"BC96-CR",0,0,4.171,77.9
"12366",2061,"2_1",2,1,NA,"CR",0,0,4.194,27.891
"12367",2061,"2_2",2,2,NA,"NT-CR",0,0,4.587,31.846
"12368",2061,"2_3",2,3,NA,"CC-CR",0,0,3.755,30.229
"12369",2061,"2_41",2,4,1,"RF05-CR",0,0,4.079,27.652
"12370",2061,"2_42",2,4,2,"RF15-CR",0,0,3.802,27.136
"12371",2061,"2_43",2,4,3,"RF25-CR",0,0,3.523,26.574
"12372",2061,"2_44",2,4,4,"RF35-CR",0,0,3.23,25.904
"12373",2061,"2_51",2,5,1,"RR50-CR",0,0,4.351,29.651
"12374",2061,"2_52",2,5,2,"RR25-CR",0,0,4.554,31.966
"12375",2061,"2_53",2,5,3,"RR00-CR",0,0,4.756,33.954
"12376",2061,"2_61",2,6,1,"BC19-CR",0,0,4.621,39.4
"12377",2061,"2_62",2,6,2,"BC38-CR",0,0,4.65,49.2
"12378",2061,"2_63",2,6,3,"BC57-CR",0,0,4.671,58.8
"12379",2061,"2_64",2,6,4,"BC76-CR",0,0,4.692,68
"12380",2061,"2_65",2,6,5,"BC96-CR",0,0,4.704,77.5
"12381",2061,"3_1",3,1,NA,"CR",0,0,4.262,24.527
"12382",2061,"3_2",3,2,NA,"NT-CR",0,0,4.745,29.795
"12383",2061,"3_3",3,3,NA,"CC-CR",0,0,4.002,29.172
"12384",2061,"3_41",3,4,1,"RF05-CR",0,0,4.159,24.328
"12385",2061,"3_42",3,4,2,"RF15-CR",0,0,3.942,23.922
"12386",2061,"3_43",3,4,3,"RF25-CR",0,0,3.717,23.432
"12387",2061,"3_44",3,4,4,"RF35-CR",0,0,3.433,22.885
"12388",2061,"3_51",3,5,1,"RR50-CR",0,0,4.462,26.26
"12389",2061,"3_52",3,5,2,"RR25-CR",0,0,4.693,28.28
"12390",2061,"3_53",3,5,3,"RR00-CR",0,0,4.937,30.075
"12391",2061,"3_61",3,6,1,"BC19-CR",0,0,4.366,39.4
"12392",2061,"3_62",3,6,2,"BC38-CR",0,0,4.392,49.1
"12393",2061,"3_63",3,6,3,"BC57-CR",0,0,4.414,58.7
"12394",2061,"3_64",3,6,4,"BC76-CR",0,0,4.435,67.9
"12395",2061,"3_65",3,6,5,"BC96-CR",0,0,4.45,77.4
"12396",2061,"4_1",4,1,NA,"CR",0,0,4.348,23.967
"12397",2061,"4_2",4,2,NA,"NT-CR",0,0,4.757,29.558
"12398",2061,"4_3",4,3,NA,"CC-CR",0,0,3.902,28.911
"12399",2061,"4_41",4,4,1,"RF05-CR",0,0,4.245,23.801
"12400",2061,"4_42",4,4,2,"RF15-CR",0,0,4.027,23.393
"12401",2061,"4_43",4,4,3,"RF25-CR",0,0,3.787,22.91
"12402",2061,"4_44",4,4,4,"RF35-CR",0,0,3.496,22.377
"12403",2061,"4_51",4,5,1,"RR50-CR",0,0,4.572,25.482
"12404",2061,"4_52",4,5,2,"RR25-CR",0,0,4.812,27.104
"12405",2061,"4_53",4,5,3,"RR00-CR",0,0,5.058,28.611
"12406",2061,"4_61",4,6,1,"BC19-CR",0,0,4.246,39.1
"12407",2061,"4_62",4,6,2,"BC38-CR",0,0,4.27,48.8
"12408",2061,"4_63",4,6,3,"BC57-CR",0,0,4.291,58.4
"12409",2061,"4_64",4,6,4,"BC76-CR",0,0,4.307,67.6
"12410",2061,"4_65",4,6,5,"BC96-CR",0,0,4.322,77
"12411",2061,"5_1",5,1,NA,"CR",0,0,3.829,22.46
"12412",2061,"5_2",5,2,NA,"NT-CR",0,0,4.432,29.807
"12413",2061,"5_3",5,3,NA,"CC-CR",0,0,3.479,31.018
"12414",2061,"5_41",5,4,1,"RF05-CR",0,0,3.756,22.306
"12415",2061,"5_42",5,4,2,"RF15-CR",0,0,3.6,22.041
"12416",2061,"5_43",5,4,3,"RF25-CR",0,0,3.443,21.665
"12417",2061,"5_44",5,4,4,"RF35-CR",0,0,3.278,21.251
"12418",2061,"5_51",5,5,1,"RR50-CR",0,0,4.098,23.759
"12419",2061,"5_52",5,5,2,"RR25-CR",0,0,4.418,25.227
"12420",2061,"5_53",5,5,3,"RR00-CR",0,0,4.806,26.535
"12421",2061,"5_61",5,6,1,"BC19-CR",0,0,2.817,38.5
"12422",2061,"5_62",5,6,2,"BC38-CR",0,0,2.832,48.3
"12423",2061,"5_63",5,6,3,"BC57-CR",0,0,2.843,57.8
"12424",2061,"5_64",5,6,4,"BC76-CR",0,0,2.853,67
"12425",2061,"5_65",5,6,5,"BC96-CR",0,0,2.861,76.3
"12426",2062,"1_1",1,1,NA,"CR",8.634,0,0,27.794
"12427",2062,"1_2",1,2,NA,"NT-CR",8.469,0,0,31.638
"12428",2062,"1_3",1,3,NA,"CC-CR",5.504,0,0,30.476
"12429",2062,"1_41",1,4,1,"RF05-CR",8.418,0,0,27.554
"12430",2062,"1_42",1,4,2,"RF15-CR",7.906,0,0,27.04
"12431",2062,"1_43",1,4,3,"RF25-CR",7.41,0,0,26.452
"12432",2062,"1_44",1,4,4,"RF35-CR",6.853,0,0,25.802
"12433",2062,"1_51",1,5,1,"RR50-CR",8.876,0,0,29.693
"12434",2062,"1_52",1,5,2,"RR25-CR",9.195,0,0,32.249
"12435",2062,"1_53",1,5,3,"RR00-CR",9.531,0,0,34.718
"12436",2062,"1_61",1,6,1,"BC19-CR",8.59,0,0,39.2
"12437",2062,"1_62",1,6,2,"BC38-CR",8.619,0,0,49.1
"12438",2062,"1_63",1,6,3,"BC57-CR",8.648,0,0,58.8
"12439",2062,"1_64",1,6,4,"BC76-CR",8.674,0,0,68.1
"12440",2062,"1_65",1,6,5,"BC96-CR",8.697,0,0,77.6
"12441",2062,"2_1",2,1,NA,"CR",9.143,0,0,27.794
"12442",2062,"2_2",2,2,NA,"NT-CR",8.921,0,0,31.788
"12443",2062,"2_3",2,3,NA,"CC-CR",5.793,0,0,30.301
"12444",2062,"2_41",2,4,1,"RF05-CR",8.86,0,0,27.554
"12445",2062,"2_42",2,4,2,"RF15-CR",8.255,0,0,27.04
"12446",2062,"2_43",2,4,3,"RF25-CR",7.688,0,0,26.452
"12447",2062,"2_44",2,4,4,"RF35-CR",7.061,0,0,25.777
"12448",2062,"2_51",2,5,1,"RR50-CR",9.398,0,0,29.568
"12449",2062,"2_52",2,5,2,"RR25-CR",9.739,0,0,31.899
"12450",2062,"2_53",2,5,3,"RR00-CR",10.113,0,0,33.968
"12451",2062,"2_61",2,6,1,"BC19-CR",9.487,0,0,39.2
"12452",2062,"2_62",2,6,2,"BC38-CR",9.527,0,0,48.9
"12453",2062,"2_63",2,6,3,"BC57-CR",9.562,0,0,58.5
"12454",2062,"2_64",2,6,4,"BC76-CR",9.591,0,0,67.7
"12455",2062,"2_65",2,6,5,"BC96-CR",9.616,0,0,77.2
"12456",2062,"3_1",3,1,NA,"CR",5.034,0,0,24.414
"12457",2062,"3_2",3,2,NA,"NT-CR",4.47,0,0,29.632
"12458",2062,"3_3",3,3,NA,"CC-CR",3.107,0,0,29.135
"12459",2062,"3_41",3,4,1,"RF05-CR",4.781,0,0,24.212
"12460",2062,"3_42",3,4,2,"RF15-CR",4.356,0,0,23.8
"12461",2062,"3_43",3,4,3,"RF25-CR",3.94,0,0,23.278
"12462",2062,"3_44",3,4,4,"RF35-CR",3.568,0,0,22.725
"12463",2062,"3_51",3,5,1,"RR50-CR",5.222,0,0,26.164
"12464",2062,"3_52",3,5,2,"RR25-CR",5.423,0,0,28.205
"12465",2062,"3_53",3,5,3,"RR00-CR",5.666,0,0,30.136
"12466",2062,"3_61",3,6,1,"BC19-CR",1.276,0,0,39
"12467",2062,"3_62",3,6,2,"BC38-CR",1.281,0,0,48.7
"12468",2062,"3_63",3,6,3,"BC57-CR",1.286,0,0,58.3
"12469",2062,"3_64",3,6,4,"BC76-CR",1.289,0,0,67.5
"12470",2062,"3_65",3,6,5,"BC96-CR",1.293,0,0,76.9
"12471",2062,"4_1",4,1,NA,"CR",6.693,0,0,24.032
"12472",2062,"4_2",4,2,NA,"NT-CR",6.527,0,0,29.514
"12473",2062,"4_3",4,3,NA,"CC-CR",4.429,0,0,28.987
"12474",2062,"4_41",4,4,1,"RF05-CR",6.488,0,0,23.838
"12475",2062,"4_42",4,4,2,"RF15-CR",6.061,0,0,23.415
"12476",2062,"4_43",4,4,3,"RF25-CR",5.596,0,0,22.924
"12477",2062,"4_44",4,4,4,"RF35-CR",5.134,0,0,22.379
"12478",2062,"4_51",4,5,1,"RR50-CR",6.913,0,0,25.542
"12479",2062,"4_52",4,5,2,"RR25-CR",7.14,0,0,27.195
"12480",2062,"4_53",4,5,3,"RR00-CR",7.377,0,0,28.847
"12481",2062,"4_61",4,6,1,"BC19-CR",4.402,0,0,38.8
"12482",2062,"4_62",4,6,2,"BC38-CR",4.425,0,0,48.6
"12483",2062,"4_63",4,6,3,"BC57-CR",4.448,0,0,58.2
"12484",2062,"4_64",4,6,4,"BC76-CR",4.468,0,0,67.3
"12485",2062,"4_65",4,6,5,"BC96-CR",4.487,0,0,76.7
"12486",2062,"5_1",5,1,NA,"CR",5.321,0,0,22.212
"12487",2062,"5_2",5,2,NA,"NT-CR",5.869,0,0,29.559
"12488",2062,"5_3",5,3,NA,"CC-CR",1.836,0,0,31.164
"12489",2062,"5_41",5,4,1,"RF05-CR",5.262,0,0,22.055
"12490",2062,"5_42",5,4,2,"RF15-CR",5.142,0,0,21.788
"12491",2062,"5_43",5,4,3,"RF25-CR",5.009,0,0,21.414
"12492",2062,"5_44",5,4,4,"RF35-CR",4.844,0,0,20.976
"12493",2062,"5_51",5,5,1,"RR50-CR",5.585,0,0,23.484
"12494",2062,"5_52",5,5,2,"RR25-CR",5.912,0,0,24.957
"12495",2062,"5_53",5,5,3,"RR00-CR",6.266,0,0,26.393
"12496",2062,"5_61",5,6,1,"BC19-CR",5.87,0,0,38
"12497",2062,"5_62",5,6,2,"BC38-CR",5.896,0,0,47.7
"12498",2062,"5_63",5,6,3,"BC57-CR",5.92,0,0,57.2
"12499",2062,"5_64",5,6,4,"BC76-CR",5.941,0,0,66.4
"12500",2062,"5_65",5,6,5,"BC96-CR",5.961,0,0,75.7
"12501",2063,"1_1",1,1,NA,"CR",0,2.566,0,27.73
"12502",2063,"1_2",1,2,NA,"NT-CR",0,2.774,0,31.584
"12503",2063,"1_3",1,3,NA,"CC-CR",0,2.177,0,30.42
"12504",2063,"1_41",1,4,1,"RF05-CR",0,2.564,0,27.465
"12505",2063,"1_42",1,4,2,"RF15-CR",0,2.562,0,26.951
"12506",2063,"1_43",1,4,3,"RF25-CR",0,2.559,0,26.363
"12507",2063,"1_44",1,4,4,"RF35-CR",0,2.556,0,25.714
"12508",2063,"1_51",1,5,1,"RR50-CR",0,2.567,0,29.625
"12509",2063,"1_52",1,5,2,"RR25-CR",0,2.573,0,32.198
"12510",2063,"1_53",1,5,3,"RR00-CR",0,2.588,0,34.613
"12511",2063,"1_61",1,6,1,"BC19-CR",0,2.609,0,39.3
"12512",2063,"1_62",1,6,2,"BC38-CR",0,2.618,0,49.1
"12513",2063,"1_63",1,6,3,"BC57-CR",0,2.627,0,58.8
"12514",2063,"1_64",1,6,4,"BC76-CR",0,2.635,0,68.1
"12515",2063,"1_65",1,6,5,"BC96-CR",0,2.642,0,77.6
"12516",2063,"2_1",2,1,NA,"CR",0,3.347,0,27.705
"12517",2063,"2_2",2,2,NA,"NT-CR",0,3.469,0,31.734
"12518",2063,"2_3",2,3,NA,"CC-CR",0,2.58,0,30.245
"12519",2063,"2_41",2,4,1,"RF05-CR",0,3.346,0,27.465
